iter	Logloss
139	0.03702538438
140	0.03623084485
141	0.0358484513
142	0.03557872586
143	0.03526538517
144	0.03492480827
145	0.03456281
146	0.03422711626
147	0.0340831518
148	0.03385944818
149	0.033661429
150	0.03341925596
151	0.0331552549
152	0.03292286365
153	0.03262647395
154	0.03234725796
155	0.03208478022
156	0.03187804649
157	0.03167156388
158	0.03131278387
159	0.03100040706
160	0.03098450537
161	0.03084519837
162	0.03066150541
163	0.03056245822
164	0.03046066158
165	0.03012266801
166	0.02988792436
167	0.02946511921
168	0.02917653677
169	0.0289067977
170	0.02864176659
171	0.02836933597
172	0.02798399039
173	0.02753555654
174	0.02731857787
175	0.02709680537
176	0.02696248216
177	0.02676720399
178	0.02658611882
179	0.0264519081
180	0.02606642058
181	0.02582319314
182	0.02565150412
183	0.02549541693
184	0.02521770923
185	0.02502469497
186	0.0248047252
187	0.02450158717
188	0.024273072
189	0.02407016606
190	0.02385949481
191	0.02370664401
192	0.02350740935
193	0.02341632302
194	0.02326926746
195	0.02312843144
196	0.02293126395
197	0.02291177934
198	0.02282236306
199	0.0227928709
200	0.02259261207
201	0.02244485942
202	0.02226730084
203	0.0219933106
204	0.02190245523
205	0.02169686116
206	0.02136976753
207	0.0212051818
208	0.02110175885
209	0.02104755692
210	0.02087944106
211	0.02076271844
212	0.02059743534
213	0.02036853574
214	0.02030387155
215	0.02018448499
216	0.02014648401
217	0.02000155574
218	0.01986837145
219	0.01986081574
220	0.01980574484
221	0.01975382303
222	0.01961079272
223	0.01948507843
224	0.01929784974
225	0.01927046426
226	0.01908821101
227	0.01901781565
228	0.01898842451
229	0.01877367314
230	0.01875438451
231	0.01865163493
232	0.01854372723
233	0.01846439702
234	0.01833264232
235	0.01814322856
236	0.01800870397
237	0.01795855821
238	0.01783542038
239	0.01782378687
240	0.01781623078
241	0.01777957366
242	0.01764033048
243	0.0175829202
244	0.01743578051
245	0.01743021074
246	0.01738565808
247	0.01732527197
248	0.01729991707
249	0.01728964662
250	0.01722004222
251	0.0171798985
252	0.01707887842
253	0.01705761734
254	0.01699750686
255	0.01698753339
256	0.01697945329
257	0.01697182073
258	0.01688429031
259	0.01687707473
260	0.01671607588
261	0.0167104555
262	0.01670499727
263	0.0166667222
264	0.01659765598
265	0.01658475525
266	0.01657762172
267	0.01657079226
268	0.01656543959
269	0.01645331305
270	0.01634679323
271	0.01624033737
272	0.01620328748
273	0.01612140191
274	0.01608982645
275	0.01608332535
276	0.01607624891
277	0.01600827708
278	0.01600217252
279	0.01588449235
280	0.01575526358
281	0.01563104229
282	0.01559817971
283	0.01550414869
284	0.01549753872
285	0.01543888056
286	0.01543263053
287	0.01542576846
288	0.01542042845
289	0.01541443216
290	0.01540771288
291	0.01540170988
292	0.01539598633
293	0.01538866626
294	0.01532188064
295	0.01525583439
296	0.01508926548
297	0.01498972359
298	0.01477070204
299	0.01476379389
300	0.01475824797
301	0.01475309829
302	0.01454675327
303	0.01453973021
304	0.0145343921
305	0.01452728378
306	0.01452217922
307	0.01442174444
308	0.01441679474
309	0.01433554892
310	0.01428990663
311	0.0142642129
312	0.01425920051
313	0.01425426984
314	0.01424865904
315	0.0142433545
316	0.01414913734
317	0.01402738812
318	0.01402154334
319	0.01401640821
320	0.01401006003
321	0.01400537001
322	0.0140007035
323	0.01399171168
324	0.01398719516
325	0.01397848328
326	0.01397257245
327	0.01385702811
328	0.01385270489
329	0.01377590446
330	0.01377145213
331	0.01376708302
332	0.01373815688
333	0.01373395343
334	0.01372832097
335	0.01372412122
336	0.01367488822
337	0.0134780666
338	0.01347384373
339	0.01346853399
340	0.01346849257
341	0.01346319738
342	0.01343385762
343	0.01339858084
344	0.01339348489
345	0.01338952804
346	0.01334293785
347	0.01323596091
348	0.01319081664
349	0.01318607479
350	0.01313162161
351	0.01309120862
352	0.01308752571
353	0.0130830819
354	0.01307897617
355	0.0129057758
356	0.01290206709
357	0.01287495091
358	0.01283218582
359	0.01279874252
360	0.01270366932
361	0.0125903422
362	0.0125860548
363	0.01258267514
364	0.01251413765
365	0.01250959018
366	0.01250527518
367	0.01250081575
368	0.01234105457
369	0.01233769992
370	0.01221060628
371	0.01215744265
372	0.01215421161
373	0.01200065737
374	0.01197095125
375	0.01182763053
376	0.01182380464
377	0.01182051905
378	0.01181683867
379	0.0118137512
380	0.01181007866
381	0.01180689862
382	0.0118036996
383	0.01180058785
384	0.01179766828
385	0.01175920509
386	0.0117295503
387	0.01172671989
388	0.01172387454
389	0.01172108851
390	0.01171771147
391	0.0117150038
392	0.01171175549
393	0.01165046303
394	0.01163182962
395	0.0116279209
396	0.01159916012
397	0.01148919893
398	0.0114137099
399	0.01141096203
